,correct,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
11226,1,22,9,6,18,1,12,15,12,24,2.0
11227,1,22,9,6,18,1,12,15,12,24,3.0
11228,1,22,9,6,18,1,12,15,12,24,4.0
11229,1,22,9,6,18,1,12,15,6,18,5.0
11230,1,22,9,6,18,1,12,15,6,24,6.0
11231,1,22,9,6,18,1,12,15,6,24,7.0
11232,1,22,9,6,18,1,12,15,6,18,8.0
11233,1,22,9,6,18,1,12,15,6,24,9.0
11234,1,22,9,6,18,1,12,15,6,18,10.0
11235,1,22,9,6,18,1,12,15,18,30,11.0
11236,1,22,9,6,18,1,12,15,6,18,12.0
11237,1,22,9,6,18,1,12,15,6,24,13.0
11238,1,22,9,6,18,1,12,15,6,18,14.0
11278,1,22,10,6,23,0,9,10,12,29,0.0
11279,0,22,10,6,23,0,9,10,18,17,1.0
11280,0,22,10,6,23,0,9,10,6,29,2.0
11281,1,22,10,6,23,0,9,10,12,29,3.0
11282,0,22,10,6,23,0,9,10,6,29,4.0
11283,0,22,10,6,23,0,9,10,6,23,5.0
11284,0,22,10,6,23,0,9,10,12,23,6.0
11285,0,22,10,6,23,0,9,10,6,29,7.0
11286,1,22,10,6,23,0,9,10,6,29,8.0
11287,0,22,10,6,23,0,9,10,18,17,9.0
11334,1,23,0,6,28,1,18,10,12,40,0.0
11335,1,23,0,6,28,1,18,10,6,40,1.0
11336,0,23,0,6,28,1,18,10,12,22,2.0
11337,1,23,0,6,28,1,18,10,6,34,3.0
11338,1,23,0,6,28,1,18,10,6,34,4.0
11339,1,23,0,6,28,1,18,10,18,40,5.0
11340,1,23,0,6,28,1,18,10,6,40,6.0
11341,1,23,0,6,28,1,18,10,12,40,7.0
11342,1,23,0,6,28,1,18,10,12,34,8.0
11343,1,23,0,6,28,1,18,10,6,34,9.0
11378,1,23,1,3,18,0,15,10,6,21,0.0
11379,0,23,1,3,18,0,15,10,9,15,1.0
11380,0,23,1,3,18,0,15,10,6,18,2.0
11381,1,23,1,3,18,0,15,10,3,18,3.0
11382,1,23,1,3,18,0,15,10,3,21,4.0
11383,0,23,1,3,18,0,15,10,9,15,5.0
11384,0,23,1,3,18,0,15,10,6,18,6.0
11385,1,23,1,3,18,0,15,10,3,21,7.0
11386,0,23,1,3,18,0,15,10,6,18,8.0
11387,1,23,1,3,18,0,15,10,3,21,9.0
11415,0,23,2,3,23,0,9,5,3,20,1.0
11416,1,23,2,3,23,0,9,5,6,29,2.0
11417,0,23,2,3,23,0,9,5,3,26,3.0
11418,1,23,2,3,23,0,9,5,6,29,4.0
11460,1,23,3,6,23,1,12,5,18,35,1.0
11461,0,23,3,6,23,1,12,5,6,23,2.0
11462,1,23,3,6,23,1,12,5,12,35,3.0
11463,0,23,3,6,23,1,12,5,6,17,4.0
11504,1,23,4,3,18,1,15,10,3,21,0.0
11505,1,23,4,3,18,1,15,10,6,21,1.0
11506,1,23,4,3,18,1,15,10,6,24,2.0
11507,1,23,4,3,18,1,15,10,9,24,3.0
11508,1,23,4,3,18,1,15,10,3,18,4.0
11509,1,23,4,3,18,1,15,10,6,21,5.0
11510,1,23,4,3,18,1,15,10,6,24,6.0
11511,1,23,4,3,18,1,15,10,9,24,7.0
11512,1,23,4,3,18,1,15,10,3,18,8.0
11513,1,23,4,3,18,1,15,10,3,21,9.0
11577,1,23,6,6,23,0,9,15,18,35,0.0
11578,1,23,6,6,23,0,9,15,12,29,1.0
11579,0,23,6,6,23,0,9,15,12,23,2.0
11580,1,23,6,6,23,0,9,15,12,29,3.0
11581,1,23,6,6,23,0,9,15,18,35,4.0
11582,0,23,6,6,23,0,9,15,6,23,5.0
11583,1,23,6,6,23,0,9,15,18,35,6.0
11584,1,23,6,6,23,0,9,15,6,23,7.0
11585,0,23,6,6,23,0,9,15,12,23,8.0
11586,1,23,6,6,23,0,9,15,18,35,9.0
11587,0,23,6,6,23,0,9,15,6,29,10.0
11588,0,23,6,6,23,0,9,15,6,29,11.0
11589,0,23,6,6,23,0,9,15,6,29,12.0
11590,1,23,6,6,23,0,9,15,6,29,13.0
11591,1,23,6,6,23,0,9,15,12,29,14.0
11627,0,23,7,3,18,1,12,15,3,21,0.0
11628,0,23,7,3,18,1,12,15,3,15,1.0
11629,1,23,7,3,18,1,12,15,6,21,2.0
11630,1,23,7,3,18,1,12,15,6,24,3.0
11631,1,23,7,3,18,1,12,15,6,24,4.0
11632,0,23,7,3,18,1,12,15,3,21,5.0
11633,0,23,7,3,18,1,12,15,9,15,6.0
11636,1,23,7,3,18,1,12,15,6,21,9.0
11637,0,23,7,3,18,1,12,15,3,21,10.0
11638,0,23,7,3,18,1,12,15,3,21,11.0
11639,1,23,7,3,18,1,12,15,9,24,12.0
11641,0,23,7,3,18,1,12,15,3,21,14.0
11690,1,23,8,3,28,1,18,5,3,34,0.0
11691,1,23,8,3,28,1,18,5,6,34,1.0
11692,1,23,8,3,28,1,18,5,3,28,2.0
11693,1,23,8,3,28,1,18,5,6,31,3.0
11694,1,23,8,3,28,1,18,5,9,34,4.0
11731,1,23,9,6,28,0,12,15,12,34,0.0
11733,1,23,9,6,28,0,12,15,12,34,2.0
11734,0,23,9,6,28,0,12,15,6,34,3.0
11735,0,23,9,6,28,0,12,15,12,28,4.0
11736,1,23,9,6,28,0,12,15,18,40,5.0
11737,0,23,9,6,28,0,12,15,6,34,6.0
11738,1,23,9,6,28,0,12,15,6,40,7.0
11739,0,23,9,6,28,0,12,15,6,28,8.0
11740,1,23,9,6,28,0,12,15,12,34,9.0
11741,1,23,9,6,28,0,12,15,6,34,10.0
11744,1,23,9,6,28,0,12,15,12,40,13.0
11745,1,23,9,6,28,0,12,15,6,28,14.0
11857,0,24,1,3,28,1,12,5,6,28,0.0
11858,1,24,1,3,28,1,12,5,6,31,1.0
11859,0,24,1,3,28,1,12,5,6,25,2.0
11860,0,24,1,3,28,1,12,5,3,28,3.0
11861,0,24,1,3,28,1,12,5,3,31,4.0
11896,1,24,2,3,18,1,9,15,3,21,0.0
11897,0,24,2,3,18,1,9,15,6,15,1.0
11898,1,24,2,3,18,1,9,15,3,24,2.0
11899,0,24,2,3,18,1,9,15,3,15,3.0
11900,1,24,2,3,18,1,9,15,3,24,4.0
11902,0,24,2,3,18,1,9,15,6,15,6.0
11903,1,24,2,3,18,1,9,15,6,24,7.0
11904,1,24,2,3,18,1,9,15,6,24,8.0
11905,1,24,2,3,18,1,9,15,6,24,9.0
11907,1,24,2,3,18,1,9,15,3,24,11.0
11908,0,24,2,3,18,1,9,15,9,15,12.0
11909,1,24,2,3,18,1,9,15,3,21,13.0
11910,1,24,2,3,18,1,9,15,6,24,14.0
11954,0,24,3,6,23,0,15,10,6,17,0.0
11955,1,24,3,6,23,0,15,10,12,35,1.0
11957,1,24,3,6,23,0,15,10,6,23,3.0
11958,0,24,3,6,23,0,15,10,6,17,4.0
11959,1,24,3,6,23,0,15,10,12,29,5.0
11960,1,24,3,6,23,0,15,10,6,35,6.0
11961,1,24,3,6,23,0,15,10,6,29,7.0
11962,1,24,3,6,23,0,15,10,18,35,8.0
11963,1,24,3,6,23,0,15,10,6,23,9.0
11990,0,24,4,6,28,1,9,15,12,22,0.0
11991,1,24,4,6,28,1,9,15,6,28,1.0
11992,1,24,4,6,28,1,9,15,6,40,2.0
11993,0,24,4,6,28,1,9,15,6,28,3.0
11994,1,24,4,6,28,1,9,15,12,40,4.0
11995,0,24,4,6,28,1,9,15,6,28,5.0
11996,0,24,4,6,28,1,9,15,6,28,6.0
11997,0,24,4,6,28,1,9,15,6,28,7.0
11998,1,24,4,6,28,1,9,15,6,28,8.0
11999,1,24,4,6,28,1,9,15,6,40,9.0
12000,1,24,4,6,28,1,9,15,18,40,10.0
12001,0,24,4,6,28,1,9,15,12,22,11.0
12002,1,24,4,6,28,1,9,15,6,40,12.0
12003,0,24,4,6,28,1,9,15,12,22,13.0
12004,0,24,4,6,28,1,9,15,6,28,14.0
12077,1,24,6,6,28,1,12,5,6,40,0.0
12078,1,24,6,6,28,1,12,5,18,40,1.0
12079,1,24,6,6,28,1,12,5,12,34,2.0
12080,1,24,6,6,28,1,12,5,6,28,3.0
12081,1,24,6,6,28,1,12,5,12,40,4.0
12126,1,24,7,3,23,0,18,5,3,26,1.0
12127,1,24,7,3,23,0,18,5,9,29,2.0
12128,1,24,7,3,23,0,18,5,3,23,3.0
12129,0,24,7,3,23,0,18,5,3,20,4.0
12167,1,24,8,6,18,0,18,15,12,30,0.0
12168,1,24,8,6,18,0,18,15,6,30,1.0
12169,1,24,8,6,18,0,18,15,6,18,2.0
12170,0,24,8,6,18,0,18,15,6,18,3.0
12172,0,24,8,6,18,0,18,15,12,18,5.0
12173,1,24,8,6,18,0,18,15,6,18,6.0
12175,0,24,8,6,18,0,18,15,12,18,8.0
12176,1,24,8,6,18,0,18,15,18,30,9.0
12177,1,24,8,6,18,0,18,15,6,18,10.0
12178,1,24,8,6,18,0,18,15,6,30,11.0
12179,1,24,8,6,18,0,18,15,6,18,12.0
12180,1,24,8,6,18,0,18,15,12,24,13.0
12181,0,24,8,6,18,0,18,15,6,18,14.0
12219,1,24,9,3,28,1,18,10,3,31,0.0
12220,1,24,9,3,28,1,18,10,3,31,1.0
12221,1,24,9,3,28,1,18,10,3,31,2.0
12222,1,24,9,3,28,1,18,10,3,34,3.0
12223,1,24,9,3,28,1,18,10,6,31,4.0
12224,0,24,9,3,28,1,18,10,6,25,5.0
12225,1,24,9,3,28,1,18,10,3,34,6.0
12226,1,24,9,3,28,1,18,10,6,34,7.0
12227,1,24,9,3,28,1,18,10,9,34,8.0
12228,0,24,9,3,28,1,18,10,6,25,9.0
12268,0,24,10,3,23,1,15,10,6,20,0.0
12269,1,24,10,3,23,1,15,10,9,29,1.0
12270,1,24,10,3,23,1,15,10,6,29,2.0
12271,1,24,10,3,23,1,15,10,6,29,3.0
12272,0,24,10,3,23,1,15,10,6,20,4.0
12273,1,24,10,3,23,1,15,10,6,29,5.0
12274,1,24,10,3,23,1,15,10,9,29,6.0
12275,1,24,10,3,23,1,15,10,3,23,7.0
12276,1,24,10,3,23,1,15,10,9,29,8.0
12277,0,24,10,3,23,1,15,10,3,23,9.0
12807,1,26,0,3,18,0,15,15,3,18,0.0
12808,1,26,0,3,18,0,15,15,9,24,1.0
12809,1,26,0,3,18,0,15,15,3,24,2.0
12810,1,26,0,3,18,0,15,15,6,24,3.0
12811,0,26,0,3,18,0,15,15,6,15,4.0
12812,0,26,0,3,18,0,15,15,3,15,5.0
12813,1,26,0,3,18,0,15,15,3,21,6.0
12814,1,26,0,3,18,0,15,15,3,21,7.0
12815,1,26,0,3,18,0,15,15,3,24,8.0
12816,1,26,0,3,18,0,15,15,9,24,9.0
12817,1,26,0,3,18,0,15,15,6,21,10.0
12818,0,26,0,3,18,0,15,15,3,15,11.0
12819,0,26,0,3,18,0,15,15,3,21,12.0
12820,1,26,0,3,18,0,15,15,3,18,13.0
12821,0,26,0,3,18,0,15,15,9,15,14.0
12858,1,26,1,6,23,1,18,5,12,29,1.0
12859,1,26,1,6,23,1,18,5,18,35,2.0
12860,1,26,1,6,23,1,18,5,12,35,3.0
12861,1,26,1,6,23,1,18,5,6,23,4.0
12888,0,26,2,6,28,1,12,10,6,28,0.0
12889,1,26,2,6,28,1,12,10,18,40,1.0
12890,1,26,2,6,28,1,12,10,6,40,2.0
12891,0,26,2,6,28,1,12,10,6,28,3.0
12893,1,26,2,6,28,1,12,10,12,34,5.0
12894,1,26,2,6,28,1,12,10,12,40,6.0
12895,1,26,2,6,28,1,12,10,18,40,7.0
12896,0,26,2,6,28,1,12,10,6,28,8.0
12897,0,26,2,6,28,1,12,10,6,28,9.0
12930,0,26,3,3,18,0,12,5,9,15,0.0
12931,0,26,3,3,18,0,12,5,3,21,1.0
12932,0,26,3,3,18,0,12,5,3,15,2.0
12933,1,26,3,3,18,0,12,5,3,24,3.0
12934,0,26,3,3,18,0,12,5,6,15,4.0
13043,1,26,6,6,23,0,9,10,6,23,0.0
13044,1,26,6,6,23,0,9,10,12,35,1.0
13045,0,26,6,6,23,0,9,10,6,23,2.0
13046,1,26,6,6,23,0,9,10,12,35,3.0
13047,0,26,6,6,23,0,9,10,6,23,4.0
13048,1,26,6,6,23,0,9,10,18,35,5.0
13049,0,26,6,6,23,0,9,10,6,17,6.0
13050,0,26,6,6,23,0,9,10,6,23,7.0
13051,1,26,6,6,23,0,9,10,6,35,8.0
13052,0,26,6,6,23,0,9,10,12,17,9.0
13090,1,26,7,3,28,1,9,15,9,34,0.0
13092,1,26,7,3,28,1,9,15,9,34,2.0
13093,1,26,7,3,28,1,9,15,3,31,3.0
13095,1,26,7,3,28,1,9,15,3,28,5.0
13096,1,26,7,3,28,1,9,15,6,31,6.0
13097,1,26,7,3,28,1,9,15,3,28,7.0
13098,1,26,7,3,28,1,9,15,6,34,8.0
13099,1,26,7,3,28,1,9,15,3,31,9.0
13100,1,26,7,3,28,1,9,15,9,34,10.0
13101,1,26,7,3,28,1,9,15,9,34,11.0
13102,1,26,7,3,28,1,9,15,9,34,12.0
13104,1,26,7,3,28,1,9,15,6,34,14.0
13150,1,26,8,6,18,0,12,15,18,30,0.0
13152,0,26,8,6,18,0,12,15,6,12,2.0
13153,1,26,8,6,18,0,12,15,18,30,3.0
13154,1,26,8,6,18,0,12,15,12,30,4.0
13156,0,26,8,6,18,0,12,15,6,24,6.0
13157,0,26,8,6,18,0,12,15,6,24,7.0
13158,1,26,8,6,18,0,12,15,18,30,8.0
13160,0,26,8,6,18,0,12,15,18,12,10.0
13161,1,26,8,6,18,0,12,15,6,24,11.0
13162,1,26,8,6,18,0,12,15,12,30,12.0
13163,1,26,8,6,18,0,12,15,12,24,13.0
13164,1,26,8,6,18,0,12,15,12,30,14.0
13208,1,26,9,3,28,1,18,10,3,28,0.0
13209,0,26,9,3,28,1,18,10,3,28,1.0
13210,1,26,9,3,28,1,18,10,9,34,2.0
13211,1,26,9,3,28,1,18,10,9,34,3.0
13212,1,26,9,3,28,1,18,10,6,34,4.0
13213,0,26,9,3,28,1,18,10,6,25,5.0
13214,0,26,9,3,28,1,18,10,3,25,6.0
13215,0,26,9,3,28,1,18,10,3,25,7.0
13216,1,26,9,3,28,1,18,10,9,34,8.0
13217,1,26,9,3,28,1,18,10,3,34,9.0
13260,1,26,10,3,18,0,18,5,9,24,0.0
13261,1,26,10,3,18,0,18,5,3,21,1.0
13262,1,26,10,3,18,0,18,5,3,24,2.0
13263,1,26,10,3,18,0,18,5,3,24,3.0
13339,1,27,1,6,18,1,18,15,12,24,0.0
13340,0,27,1,6,18,1,18,15,6,18,1.0
13341,1,27,1,6,18,1,18,15,18,30,2.0
13342,1,27,1,6,18,1,18,15,6,18,3.0
13343,1,27,1,6,18,1,18,15,18,30,4.0
13344,1,27,1,6,18,1,18,15,12,24,5.0
13345,1,27,1,6,18,1,18,15,6,18,6.0
13346,1,27,1,6,18,1,18,15,12,30,7.0
13347,1,27,1,6,18,1,18,15,12,24,8.0
13348,0,27,1,6,18,1,18,15,6,18,9.0
13349,1,27,1,6,18,1,18,15,18,30,10.0
13350,1,27,1,6,18,1,18,15,6,18,11.0
13351,1,27,1,6,18,1,18,15,12,24,12.0
13352,1,27,1,6,18,1,18,15,12,30,13.0
13353,1,27,1,6,18,1,18,15,12,24,14.0
13382,1,27,2,3,28,0,9,15,3,28,0.0
13383,1,27,2,3,28,0,9,15,3,34,1.0
13384,1,27,2,3,28,0,9,15,6,34,2.0
13385,1,27,2,3,28,0,9,15,3,31,3.0
13386,1,27,2,3,28,0,9,15,3,31,4.0
13387,1,27,2,3,28,0,9,15,6,31,5.0
13388,1,27,2,3,28,0,9,15,3,31,6.0
13389,1,27,2,3,28,0,9,15,3,31,7.0
13390,1,27,2,3,28,0,9,15,3,34,8.0
13391,1,27,2,3,28,0,9,15,3,34,9.0
13392,1,27,2,3,28,0,9,15,6,34,10.0
13393,1,27,2,3,28,0,9,15,6,31,11.0
13394,1,27,2,3,28,0,9,15,6,34,12.0
13395,1,27,2,3,28,0,9,15,3,34,13.0
13396,1,27,2,3,28,0,9,15,3,28,14.0
13434,1,27,3,6,18,1,9,15,6,30,0.0
13437,0,27,3,6,18,1,9,15,6,24,3.0
13438,0,27,3,6,18,1,9,15,12,18,4.0
13439,1,27,3,6,18,1,9,15,18,30,5.0
13440,1,27,3,6,18,1,9,15,12,24,6.0
13441,1,27,3,6,18,1,9,15,6,24,7.0
13442,1,27,3,6,18,1,9,15,6,24,8.0
13443,1,27,3,6,18,1,9,15,6,24,9.0
13444,1,27,3,6,18,1,9,15,12,30,10.0
13445,1,27,3,6,18,1,9,15,6,30,11.0
13446,1,27,3,6,18,1,9,15,18,30,12.0
13447,1,27,3,6,18,1,9,15,18,30,13.0
13487,0,27,4,6,28,0,9,5,6,34,1.0
13488,0,27,4,6,28,0,9,5,6,34,2.0
13489,1,27,4,6,28,0,9,5,18,40,3.0
13490,1,27,4,6,28,0,9,5,6,28,4.0
13542,1,27,5,3,23,1,18,10,3,23,0.0
13543,1,27,5,3,23,1,18,10,3,29,1.0
13544,1,27,5,3,23,1,18,10,3,29,2.0
13545,0,27,5,3,23,1,18,10,3,23,3.0
13546,1,27,5,3,23,1,18,10,3,26,4.0
13547,1,27,5,3,23,1,18,10,6,26,5.0
13548,1,27,5,3,23,1,18,10,6,29,6.0
13549,1,27,5,3,23,1,18,10,3,26,7.0
13550,1,27,5,3,23,1,18,10,3,23,8.0
13551,1,27,5,3,23,1,18,10,3,23,9.0
13583,0,27,6,6,28,0,12,10,6,34,0.0
13584,1,27,6,6,28,0,12,10,6,34,1.0
13585,1,27,6,6,28,0,12,10,12,34,2.0
13586,0,27,6,6,28,0,12,10,6,22,3.0
13587,1,27,6,6,28,0,12,10,6,34,4.0
13589,1,27,6,6,28,0,12,10,12,34,6.0
13590,1,27,6,6,28,0,12,10,18,40,7.0
13591,0,27,6,6,28,0,12,10,6,22,8.0
13592,1,27,6,6,28,0,12,10,12,34,9.0
13663,1,27,8,3,18,0,18,5,3,18,0.0
13664,1,27,8,3,18,0,18,5,3,21,1.0
13666,1,27,8,3,18,0,18,5,9,24,3.0
13667,1,27,8,3,18,0,18,5,6,24,4.0
13697,1,27,9,6,28,1,15,10,18,40,0.0
13698,1,27,9,6,28,1,15,10,18,40,1.0
13699,0,27,9,6,28,1,15,10,6,22,2.0
13700,1,27,9,6,28,1,15,10,6,28,3.0
13701,1,27,9,6,28,1,15,10,6,34,4.0
13702,1,27,9,6,28,1,15,10,6,34,5.0
13703,1,27,9,6,28,1,15,10,12,34,6.0
13704,1,27,9,6,28,1,15,10,18,40,7.0
13705,1,27,9,6,28,1,15,10,12,34,8.0
13706,1,27,9,6,28,1,15,10,12,34,9.0
13746,0,27,10,3,18,1,12,5,3,21,0.0
13747,0,27,10,3,18,1,12,5,3,15,1.0
13749,0,27,10,3,18,1,12,5,6,15,3.0
13750,1,27,10,3,18,1,12,5,6,24,4.0
13785,1,28,0,6,23,1,9,5,6,35,0.0
13786,0,28,0,6,23,1,9,5,6,23,1.0
13787,1,28,0,6,23,1,9,5,6,35,2.0
13788,1,28,0,6,23,1,9,5,12,29,3.0
13789,1,28,0,6,23,1,9,5,12,29,4.0
13836,1,28,1,3,18,0,18,15,9,24,0.0
13837,1,28,1,3,18,0,18,15,3,18,1.0
13838,1,28,1,3,18,0,18,15,3,18,2.0
13839,0,28,1,3,18,0,18,15,3,18,3.0
13840,1,28,1,3,18,0,18,15,3,18,4.0
13841,0,28,1,3,18,0,18,15,3,21,5.0
13842,1,28,1,3,18,0,18,15,3,24,6.0
13843,0,28,1,3,18,0,18,15,3,18,7.0
13844,1,28,1,3,18,0,18,15,6,24,8.0
13845,1,28,1,3,18,0,18,15,9,24,9.0
13846,0,28,1,3,18,0,18,15,6,18,10.0
13847,0,28,1,3,18,0,18,15,6,18,11.0
13848,1,28,1,3,18,0,18,15,6,21,12.0
13849,1,28,1,3,18,0,18,15,9,24,13.0
13850,1,28,1,3,18,0,18,15,3,24,14.0
13888,1,28,2,3,28,0,18,10,3,31,0.0
13889,1,28,2,3,28,0,18,10,9,34,1.0
13890,1,28,2,3,28,0,18,10,3,34,2.0
13891,1,28,2,3,28,0,18,10,9,34,3.0
13892,0,28,2,3,28,0,18,10,3,25,4.0
13893,1,28,2,3,28,0,18,10,6,31,5.0
13895,0,28,2,3,28,0,18,10,6,25,7.0
13897,0,28,2,3,28,0,18,10,3,25,9.0
13998,1,28,5,3,18,0,12,10,3,24,0.0
13999,0,28,5,3,18,0,12,10,3,15,1.0
14000,0,28,5,3,18,0,12,10,3,15,2.0
14001,1,28,5,3,18,0,12,10,3,18,3.0
14002,1,28,5,3,18,0,12,10,3,18,4.0
14003,1,28,5,3,18,0,12,10,3,21,5.0
14004,0,28,5,3,18,0,12,10,6,15,6.0
14005,1,28,5,3,18,0,12,10,9,24,7.0
14006,1,28,5,3,18,0,12,10,9,24,8.0
14007,0,28,5,3,18,0,12,10,6,15,9.0
14045,0,28,6,3,28,0,12,15,6,25,0.0
14046,0,28,6,3,28,0,12,15,6,28,1.0
14047,1,28,6,3,28,0,12,15,3,28,2.0
14049,1,28,6,3,28,0,12,15,3,34,4.0
14050,1,28,6,3,28,0,12,15,3,34,5.0
14051,0,28,6,3,28,0,12,15,6,28,6.0
14052,1,28,6,3,28,0,12,15,3,34,7.0
14053,1,28,6,3,28,0,12,15,3,28,8.0
14054,1,28,6,3,28,0,12,15,3,34,9.0
14056,1,28,6,3,28,0,12,15,9,34,11.0
14057,1,28,6,3,28,0,12,15,3,28,12.0
14058,1,28,6,3,28,0,12,15,9,34,13.0
14059,1,28,6,3,28,0,12,15,3,34,14.0
14098,1,28,7,6,23,1,18,15,12,35,0.0
14099,1,28,7,6,23,1,18,15,6,35,1.0
14100,1,28,7,6,23,1,18,15,6,29,2.0
14101,1,28,7,6,23,1,18,15,6,23,3.0
14102,0,28,7,6,23,1,18,15,12,17,4.0
14103,1,28,7,6,23,1,18,15,18,35,5.0
14104,1,28,7,6,23,1,18,15,18,35,6.0
14105,1,28,7,6,23,1,18,15,12,35,7.0
14106,1,28,7,6,23,1,18,15,12,29,8.0
14107,1,28,7,6,23,1,18,15,6,29,9.0
14108,1,28,7,6,23,1,18,15,18,35,10.0
14109,1,28,7,6,23,1,18,15,6,29,11.0
14110,1,28,7,6,23,1,18,15,6,23,12.0
14111,1,28,7,6,23,1,18,15,6,35,13.0
14112,1,28,7,6,23,1,18,15,12,29,14.0
14147,1,28,8,3,18,0,15,10,3,18,0.0
14148,0,28,8,3,18,0,15,10,3,18,1.0
14149,0,28,8,3,18,0,15,10,9,15,2.0
14150,0,28,8,3,18,0,15,10,3,18,3.0
14151,0,28,8,3,18,0,15,10,3,18,4.0
14152,0,28,8,3,18,0,15,10,6,18,5.0
14153,0,28,8,3,18,0,15,10,3,21,6.0
14154,0,28,8,3,18,0,15,10,6,18,7.0
14155,0,28,8,3,18,0,15,10,3,21,8.0
14156,1,28,8,3,18,0,15,10,3,18,9.0
14193,1,28,9,6,18,1,9,5,18,30,0.0
14195,1,28,9,6,18,1,9,5,6,18,2.0
14196,1,28,9,6,18,1,9,5,12,24,3.0
14197,1,28,9,6,18,1,9,5,6,24,4.0
14238,1,28,10,6,28,1,12,5,12,40,0.0
14239,0,28,10,6,28,1,12,5,12,28,1.0
14240,1,28,10,6,28,1,12,5,12,34,2.0
14241,1,28,10,6,28,1,12,5,6,40,3.0
14242,0,28,10,6,28,1,12,5,6,28,4.0
14283,1,29,0,3,23,0,15,5,3,26,0.0
14284,0,29,0,3,23,0,15,5,6,23,1.0
14285,0,29,0,3,23,0,15,5,6,20,2.0
14286,1,29,0,3,23,0,15,5,3,26,3.0
14287,0,29,0,3,23,0,15,5,3,20,4.0
14328,1,29,1,6,18,1,18,5,12,30,0.0
14329,0,29,1,6,18,1,18,5,6,18,1.0
14330,1,29,1,6,18,1,18,5,6,30,2.0
14331,1,29,1,6,18,1,18,5,6,30,3.0
14332,1,29,1,6,18,1,18,5,18,30,4.0
14356,1,29,2,3,28,1,9,10,6,31,0.0
14357,1,29,2,3,28,1,9,10,6,34,1.0
14358,1,29,2,3,28,1,9,10,3,34,2.0
14359,0,29,2,3,28,1,9,10,3,25,3.0
14360,0,29,2,3,28,1,9,10,3,28,4.0
14362,0,29,2,3,28,1,9,10,3,25,6.0
14363,1,29,2,3,28,1,9,10,3,31,7.0
14364,1,29,2,3,28,1,9,10,3,31,8.0
14365,1,29,2,3,28,1,9,10,6,31,9.0
14414,0,29,3,6,28,0,15,5,6,22,0.0
14415,1,29,3,6,28,0,15,5,12,40,1.0
14417,0,29,3,6,28,0,15,5,6,28,3.0
14418,1,29,3,6,28,0,15,5,18,40,4.0
14482,1,29,5,6,18,0,9,15,12,24,0.0
14483,1,29,5,6,18,0,9,15,12,24,1.0
14484,1,29,5,6,18,0,9,15,12,30,2.0
14485,0,29,5,6,18,0,9,15,12,12,3.0
14487,0,29,5,6,18,0,9,15,6,18,5.0
14488,1,29,5,6,18,0,9,15,12,24,6.0
14490,1,29,5,6,18,0,9,15,6,24,8.0
14491,0,29,5,6,18,0,9,15,12,12,9.0
14492,0,29,5,6,18,0,9,15,6,18,10.0
14493,1,29,5,6,18,0,9,15,6,30,11.0
14494,1,29,5,6,18,0,9,15,6,24,12.0
14495,1,29,5,6,18,0,9,15,6,18,13.0
14496,1,29,5,6,18,0,9,15,6,30,14.0
14538,0,29,6,6,18,1,18,15,6,18,0.0
14539,1,29,6,6,18,1,18,15,18,30,1.0
14540,1,29,6,6,18,1,18,15,6,18,2.0
14541,1,29,6,6,18,1,18,15,6,18,3.0
14542,1,29,6,6,18,1,18,15,12,30,4.0
14543,1,29,6,6,18,1,18,15,18,30,5.0
14544,1,29,6,6,18,1,18,15,12,30,6.0
14545,0,29,6,6,18,1,18,15,6,24,7.0
14546,1,29,6,6,18,1,18,15,18,30,8.0
14547,1,29,6,6,18,1,18,15,6,24,9.0
14548,1,29,6,6,18,1,18,15,6,30,10.0
14550,1,29,6,6,18,1,18,15,12,30,12.0
14551,1,29,6,6,18,1,18,15,18,30,13.0
14552,1,29,6,6,18,1,18,15,6,30,14.0
14586,1,29,7,3,23,0,9,10,3,26,0.0
14587,1,29,7,3,23,0,9,10,6,29,1.0
14588,0,29,7,3,23,0,9,10,6,23,2.0
14589,0,29,7,3,23,0,9,10,3,26,3.0
14590,1,29,7,3,23,0,9,10,3,26,4.0
14591,1,29,7,3,23,0,9,10,6,29,5.0
14592,0,29,7,3,23,0,9,10,3,20,6.0
14593,0,29,7,3,23,0,9,10,3,20,7.0
14594,1,29,7,3,23,0,9,10,3,26,8.0
14595,1,29,7,3,23,0,9,10,3,26,9.0
14678,0,29,9,6,28,0,12,15,6,28,0.0
14679,0,29,9,6,28,0,12,15,6,28,1.0
14680,0,29,9,6,28,0,12,15,12,28,2.0
14681,0,29,9,6,28,0,12,15,6,28,3.0
14682,0,29,9,6,28,0,12,15,6,28,4.0
14683,1,29,9,6,28,0,12,15,18,40,5.0
14684,0,29,9,6,28,0,12,15,12,22,6.0
14685,1,29,9,6,28,0,12,15,18,40,7.0
14686,1,29,9,6,28,0,12,15,18,40,8.0
14687,0,29,9,6,28,0,12,15,12,22,9.0
14688,1,29,9,6,28,0,12,15,12,40,10.0
14689,0,29,9,6,28,0,12,15,12,22,11.0
14690,1,29,9,6,28,0,12,15,12,40,12.0
14691,1,29,9,6,28,0,12,15,12,40,13.0
14692,0,29,9,6,28,0,12,15,6,28,14.0
14730,0,29,10,6,18,0,12,10,18,12,0.0
14731,1,29,10,6,18,0,12,10,12,24,1.0
