,correct,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
5846,1,11,9,6,23,0,15,15,6,23,16
5849,1,11,9,6,23,0,15,15,6,29,19
5850,1,11,9,6,23,0,15,15,6,23,20
5851,1,11,9,6,23,0,15,15,12,29,21
5853,1,11,9,6,23,0,15,15,18,35,23
5854,1,11,9,6,23,0,15,15,12,29,24
5855,0,11,9,6,23,0,15,15,6,29,25
5862,0,11,10,3,18,1,15,5,3,21,0
5863,1,11,10,3,18,1,15,5,6,24,1
5864,1,11,10,3,18,1,15,5,9,24,2
5865,1,11,10,3,18,1,15,5,3,24,3
5866,1,11,10,3,18,1,15,5,3,18,4
5868,1,11,10,3,18,1,15,5,3,24,6
5870,1,11,10,3,18,1,15,5,6,21,8
5871,1,11,10,3,18,1,15,5,3,24,9
5872,1,11,10,3,18,1,15,5,6,24,10
5874,1,11,10,3,18,1,15,5,9,24,12
5875,1,11,10,3,18,1,15,5,6,24,13
5888,1,11,10,3,18,1,15,5,3,24,16
5891,1,11,10,3,18,1,15,5,3,21,19
5894,1,11,10,3,18,1,15,5,9,24,22
5895,1,11,10,3,18,1,15,5,9,24,23
5896,1,11,10,3,18,1,15,5,6,24,24
5897,1,11,10,3,18,1,15,5,3,21,25
5904,1,12,0,6,23,0,15,0,6,23,0
5905,1,12,0,6,23,0,15,0,12,29,1
5908,1,12,0,6,23,0,15,0,6,35,4
5909,1,12,0,6,23,0,15,0,12,35,5
5911,1,12,0,6,23,0,15,0,6,29,7
5912,0,12,0,6,23,0,15,0,6,23,8
5914,1,12,0,6,23,0,15,0,12,35,10
5915,1,12,0,6,23,0,15,0,12,29,11
5916,1,12,0,6,23,0,15,0,12,35,12
5921,1,12,0,6,23,0,15,0,6,29,17
5923,1,12,0,6,23,0,15,0,6,29,19
5924,1,12,0,6,23,0,15,0,12,35,20
5926,1,12,0,6,23,0,15,0,6,29,22
5927,1,12,0,6,23,0,15,0,6,23,23
5928,1,12,0,6,23,0,15,0,18,35,24
5930,1,12,0,6,23,0,15,0,18,35,26
5936,1,12,1,3,28,1,18,15,3,34,0
5937,1,12,1,3,28,1,18,15,3,28,1
5938,0,12,1,3,28,1,18,15,6,25,2
5939,1,12,1,3,28,1,18,15,9,34,3
5940,0,12,1,3,28,1,18,15,3,25,4
5943,1,12,1,3,28,1,18,15,3,28,7
5944,1,12,1,3,28,1,18,15,9,34,8
5945,0,12,1,3,28,1,18,15,6,25,9
5947,1,12,1,3,28,1,18,15,3,28,11
5949,0,12,1,3,28,1,18,15,6,28,13
5950,1,12,1,3,28,1,18,15,3,34,14
5951,1,12,1,3,28,1,18,15,6,31,15
5952,1,12,1,3,28,1,18,15,3,34,16
5976,1,12,1,3,28,1,18,15,3,34,20
5978,1,12,1,3,28,1,18,15,6,34,22
5980,1,12,1,3,28,1,18,15,3,28,24
5982,1,12,1,3,28,1,18,15,9,34,26
5988,0,12,2,6,18,1,15,5,6,24,0
5989,1,12,2,6,18,1,15,5,12,30,1
5990,0,12,2,6,18,1,15,5,12,12,2
5992,1,12,2,6,18,1,15,5,18,30,4
5993,1,12,2,6,18,1,15,5,12,30,5
5994,1,12,2,6,18,1,15,5,6,18,6
5995,1,12,2,6,18,1,15,5,6,30,7
5997,1,12,2,6,18,1,15,5,18,30,9
5998,0,12,2,6,18,1,15,5,12,12,10
6000,0,12,2,6,18,1,15,5,6,18,12
6015,1,12,2,6,18,1,15,5,18,30,17
6016,0,12,2,6,18,1,15,5,6,18,18
6018,1,12,2,6,18,1,15,5,18,30,20
6020,1,12,2,6,18,1,15,5,12,30,22
6021,1,12,2,6,18,1,15,5,6,24,23
6024,1,12,2,6,18,1,15,5,12,24,26
6030,0,12,3,3,18,0,12,15,6,15,0
6031,1,12,3,3,18,0,12,15,3,24,1
6032,0,12,3,3,18,0,12,15,3,18,2
6034,1,12,3,3,18,0,12,15,6,24,4
6035,0,12,3,3,18,0,12,15,6,15,5
6037,1,12,3,3,18,0,12,15,9,24,7
6038,1,12,3,3,18,0,12,15,3,18,8
6039,0,12,3,3,18,0,12,15,3,18,9
6040,1,12,3,3,18,0,12,15,3,24,10
6058,1,12,3,3,18,0,12,15,6,21,13
6060,1,12,3,3,18,0,12,15,3,18,15
6063,1,12,3,3,18,0,12,15,3,24,18
6065,1,12,3,3,18,0,12,15,3,24,20
6067,0,12,3,3,18,0,12,15,6,18,22
6068,0,12,3,3,18,0,12,15,3,18,23
6070,1,12,3,3,18,0,12,15,6,21,25
6071,1,12,3,3,18,0,12,15,6,24,26
6077,1,12,4,6,23,0,9,5,6,29,0
6078,1,12,4,6,23,0,9,5,6,35,1
6079,0,12,4,6,23,0,9,5,6,23,2
6080,1,12,4,6,23,0,9,5,12,29,3
6081,0,12,4,6,23,0,9,5,18,17,4
6083,0,12,4,6,23,0,9,5,6,23,6
6085,1,12,4,6,23,0,9,5,12,35,8
6093,1,12,4,6,23,0,9,5,6,35,11
6094,1,12,4,6,23,0,9,5,18,35,12
6096,0,12,4,6,23,0,9,5,6,23,14
6098,1,12,4,6,23,0,9,5,6,35,16
6099,1,12,4,6,23,0,9,5,12,29,17
6101,1,12,4,6,23,0,9,5,12,29,19
6102,1,12,4,6,23,0,9,5,12,29,20
6103,1,12,4,6,23,0,9,5,6,29,21
6104,1,12,4,6,23,0,9,5,6,35,22
6106,1,12,4,6,23,0,9,5,12,29,24
6107,1,12,4,6,23,0,9,5,6,29,25
6114,1,12,5,3,28,1,18,10,6,34,0
6115,1,12,5,3,28,1,18,10,3,31,1
6116,0,12,5,3,28,1,18,10,3,25,2
6117,1,12,5,3,28,1,18,10,9,34,3
6118,0,12,5,3,28,1,18,10,3,28,4
6120,0,12,5,3,28,1,18,10,3,25,6
6121,1,12,5,3,28,1,18,10,6,34,7
6123,1,12,5,3,28,1,18,10,6,34,9
6125,1,12,5,3,28,1,18,10,6,31,11
6127,1,12,5,3,28,1,18,10,3,34,13
6128,1,12,5,3,28,1,18,10,3,31,14
6131,1,12,5,3,28,1,18,10,3,34,17
6144,1,12,5,3,28,1,18,10,6,31,20
6145,1,12,5,3,28,1,18,10,6,34,21
6147,1,12,5,3,28,1,18,10,9,34,23
6149,1,12,5,3,28,1,18,10,6,31,25
6156,1,12,6,3,28,0,12,10,6,31,0
6157,0,12,6,3,28,0,12,10,3,25,1
6158,1,12,6,3,28,0,12,10,6,34,2
6160,1,12,6,3,28,0,12,10,9,34,4
6161,0,12,6,3,28,0,12,10,6,25,5
6163,1,12,6,3,28,0,12,10,3,31,7
6164,1,12,6,3,28,0,12,10,6,34,8
6165,0,12,6,3,28,0,12,10,3,25,9
6166,1,12,6,3,28,0,12,10,9,34,10
6190,1,12,6,3,28,0,12,10,3,31,14
6191,0,12,6,3,28,0,12,10,3,25,15
6192,1,12,6,3,28,0,12,10,9,34,16
6195,1,12,6,3,28,0,12,10,9,34,19
6196,1,12,6,3,28,0,12,10,6,31,20
6197,0,12,6,3,28,0,12,10,3,25,21
6199,1,12,6,3,28,0,12,10,3,31,23
6200,1,12,6,3,28,0,12,10,9,34,24
6209,0,12,7,6,18,1,18,15,6,12,1
6210,1,12,7,6,18,1,18,15,12,24,2
6211,1,12,7,6,18,1,18,15,12,30,3
6213,1,12,7,6,18,1,18,15,6,30,5
6215,1,12,7,6,18,1,18,15,6,30,7
6218,0,12,7,6,18,1,18,15,6,18,10
6219,1,12,7,6,18,1,18,15,12,30,11
6221,1,12,7,6,18,1,18,15,18,30,13
6222,1,12,7,6,18,1,18,15,12,24,14
6223,1,12,7,6,18,1,18,15,6,18,15
6253,1,12,7,6,18,1,18,15,6,18,20
6254,1,12,7,6,18,1,18,15,12,30,21
6256,1,12,7,6,18,1,18,15,18,30,23
6257,1,12,7,6,18,1,18,15,12,30,24
6258,1,12,7,6,18,1,18,15,6,30,25
6265,0,12,8,6,23,1,15,5,6,29,0
6267,0,12,8,6,23,1,15,5,6,17,2
6268,1,12,8,6,23,1,15,5,18,35,3
6270,1,12,8,6,23,1,15,5,6,29,5
6272,1,12,8,6,23,1,15,5,12,29,7
6273,0,12,8,6,23,1,15,5,12,17,8
6275,1,12,8,6,23,1,15,5,12,35,10
6276,0,12,8,6,23,1,15,5,6,17,11
6277,1,12,8,6,23,1,15,5,18,35,12
6296,0,12,8,6,23,1,15,5,6,29,16
6298,1,12,8,6,23,1,15,5,12,29,18
6301,1,12,8,6,23,1,15,5,18,35,21
6303,1,12,8,6,23,1,15,5,12,35,23
6305,1,12,8,6,23,1,15,5,12,35,25
6306,0,12,8,6,23,1,15,5,12,23,26
6312,1,12,9,3,18,0,9,0,3,21,0
6313,1,12,9,3,18,0,9,0,9,24,1
6314,0,12,9,3,18,0,9,0,3,21,2
6315,1,12,9,3,18,0,9,0,3,21,3
6317,1,12,9,3,18,0,9,0,6,21,5
6318,1,12,9,3,18,0,9,0,3,18,6
6328,1,12,9,3,18,0,9,0,3,24,11
6329,0,12,9,3,18,0,9,0,6,15,12
6331,0,12,9,3,18,0,9,0,3,21,14
6332,1,12,9,3,18,0,9,0,3,24,15
6333,1,12,9,3,18,0,9,0,6,24,16
6335,1,12,9,3,18,0,9,0,9,24,18
6337,1,12,9,3,18,0,9,0,6,21,20
6338,1,12,9,3,18,0,9,0,3,21,21
6340,1,12,9,3,18,0,9,0,6,24,23
6341,0,12,9,3,18,0,9,0,3,15,24
6349,0,12,10,3,28,1,12,10,3,25,0
6350,1,12,10,3,28,1,12,10,9,34,1
6351,0,12,10,3,28,1,12,10,3,28,2
6352,1,12,10,3,28,1,12,10,6,34,3
6354,1,12,10,3,28,1,12,10,3,31,5
6356,1,12,10,3,28,1,12,10,9,34,7
6357,1,12,10,3,28,1,12,10,3,28,8
6358,1,12,10,3,28,1,12,10,6,34,9
6359,0,12,10,3,28,1,12,10,3,25,10
6377,1,12,10,3,28,1,12,10,6,34,13
6380,1,12,10,3,28,1,12,10,3,34,16
6381,0,12,10,3,28,1,12,10,3,31,17
6383,1,12,10,3,28,1,12,10,9,34,19
6384,1,12,10,3,28,1,12,10,3,31,20
6385,1,12,10,3,28,1,12,10,3,31,21
6387,1,12,10,3,28,1,12,10,3,31,23
6388,1,12,10,3,28,1,12,10,3,31,24
6390,1,12,10,3,28,1,12,10,3,28,26
6396,0,13,0,3,23,0,15,10,3,20,0
6397,0,13,0,3,23,0,15,10,3,26,1
6398,1,13,0,3,23,0,15,10,3,26,2
6399,1,13,0,3,23,0,15,10,6,26,3
6400,1,13,0,3,23,0,15,10,3,29,4
6403,1,13,0,3,23,0,15,10,3,29,7
6404,1,13,0,3,23,0,15,10,3,26,8
6405,1,13,0,3,23,0,15,10,3,23,9
6407,1,13,0,3,23,0,15,10,6,26,11
6408,1,13,0,3,23,0,15,10,6,26,12
6410,1,13,0,3,23,0,15,10,6,29,14
6423,0,13,0,3,23,0,15,10,3,23,17
6424,1,13,0,3,23,0,15,10,6,26,18
6426,0,13,0,3,23,0,15,10,3,26,20
6427,1,13,0,3,23,0,15,10,3,23,21
6428,0,13,0,3,23,0,15,10,6,20,22
6430,1,13,0,3,23,0,15,10,6,29,24
6432,0,13,0,3,23,0,15,10,3,26,26
6438,0,13,1,6,18,1,9,5,6,12,0
6439,0,13,1,6,18,1,9,5,12,18,1
6440,0,13,1,6,18,1,9,5,6,18,2
6441,1,13,1,6,18,1,9,5,12,24,3
6442,1,13,1,6,18,1,9,5,12,30,4
6444,1,13,1,6,18,1,9,5,6,18,6
6454,1,13,1,6,18,1,9,5,6,18,11
6455,1,13,1,6,18,1,9,5,6,24,12
6457,1,13,1,6,18,1,9,5,12,30,14
6458,1,13,1,6,18,1,9,5,12,24,15
6460,1,13,1,6,18,1,9,5,6,30,17
6461,0,13,1,6,18,1,9,5,18,12,18
6463,1,13,1,6,18,1,9,5,12,30,20
6464,1,13,1,6,18,1,9,5,6,18,21
6468,1,13,1,6,18,1,9,5,6,30,25
6469,1,13,1,6,18,1,9,5,18,30,26
6475,0,13,2,6,28,0,15,15,18,22,0
6476,0,13,2,6,28,0,15,15,12,28,1
6477,0,13,2,6,28,0,15,15,12,22,2
6479,0,13,2,6,28,0,15,15,6,22,4
6480,1,13,2,6,28,0,15,15,12,34,5
6481,1,13,2,6,28,0,15,15,12,40,6
6483,1,13,2,6,28,0,15,15,18,40,8
6485,1,13,2,6,28,0,15,15,18,40,10
6486,0,13,2,6,28,0,15,15,6,28,11
6487,1,13,2,6,28,0,15,15,6,28,12
6489,1,13,2,6,28,0,15,15,6,40,14
6511,0,13,2,6,28,0,15,15,6,28,16
6513,1,13,2,6,28,0,15,15,18,40,18
6515,1,13,2,6,28,0,15,15,12,40,20
6516,1,13,2,6,28,0,15,15,12,34,21
6518,0,13,2,6,28,0,15,15,6,28,23
6519,0,13,2,6,28,0,15,15,12,22,24
6527,0,13,3,3,28,1,9,5,9,25,0
6528,0,13,3,3,28,1,9,5,6,28,1
6529,1,13,3,3,28,1,9,5,3,28,2
6530,0,13,3,3,28,1,9,5,3,31,3
6531,0,13,3,3,28,1,9,5,3,31,4
6553,1,13,3,3,28,1,9,5,6,31,11
6554,0,13,3,3,28,1,9,5,3,25,12
6556,1,13,3,3,28,1,9,5,3,34,14
6557,0,13,3,3,28,1,9,5,3,25,15
6559,1,13,3,3,28,1,9,5,6,34,17
6561,1,13,3,3,28,1,9,5,9,34,19
6562,1,13,3,3,28,1,9,5,9,34,20
6563,0,13,3,3,28,1,9,5,3,28,21
6565,1,13,3,3,28,1,9,5,6,34,23
6567,1,13,3,3,28,1,9,5,6,31,25
6568,1,13,3,3,28,1,9,5,3,34,26
6574,0,13,4,6,23,1,18,15,12,23,0
6575,1,13,4,6,23,1,18,15,6,29,1
6576,0,13,4,6,23,1,18,15,6,17,2
6577,1,13,4,6,23,1,18,15,12,29,3
6578,1,13,4,6,23,1,18,15,12,35,4
6580,1,13,4,6,23,1,18,15,12,35,6
6581,1,13,4,6,23,1,18,15,6,29,7
6584,1,13,4,6,23,1,18,15,6,23,10
6585,1,13,4,6,23,1,18,15,6,35,11
6587,1,13,4,6,23,1,18,15,12,35,13
6588,1,13,4,6,23,1,18,15,6,23,14
6589,1,13,4,6,23,1,18,15,6,35,15
6590,1,13,4,6,23,1,18,15,12,29,16
6608,1,13,4,6,23,1,18,15,6,29,19
6610,0,13,4,6,23,1,18,15,12,23,21
6612,1,13,4,6,23,1,18,15,6,23,23
6613,1,13,4,6,23,1,18,15,6,29,24
6615,1,13,4,6,23,1,18,15,12,35,26
6621,1,13,5,3,18,0,9,10,9,24,0
6622,0,13,5,3,18,0,9,10,3,21,1
6623,1,13,5,3,18,0,9,10,3,24,2
6624,0,13,5,3,18,0,9,10,6,18,3
6626,0,13,5,3,18,0,9,10,3,15,5
6627,1,13,5,3,18,0,9,10,9,24,6
6628,1,13,5,3,18,0,9,10,6,24,7
6646,1,13,5,3,18,0,9,10,3,21,10
6649,0,13,5,3,18,0,9,10,6,15,13
6650,1,13,5,3,18,0,9,10,6,21,14
6651,0,13,5,3,18,0,9,10,3,21,15
6653,1,13,5,3,18,0,9,10,6,21,17
6654,1,13,5,3,18,0,9,10,6,24,18
6656,0,13,5,3,18,0,9,10,6,18,20
6657,1,13,5,3,18,0,9,10,9,24,21
6659,1,13,5,3,18,0,9,10,9,24,23
6660,1,13,5,3,18,0,9,10,3,24,24
6662,1,13,5,3,18,0,9,10,9,24,26
6668,0,13,6,6,23,0,12,0,18,17,0
6669,1,13,6,6,23,0,12,0,12,29,1
6670,1,13,6,6,23,0,12,0,6,23,2
6671,1,13,6,6,23,0,12,0,6,29,3
6673,1,13,6,6,23,0,12,0,18,35,5
6674,1,13,6,6,23,0,12,0,12,35,6
6675,1,13,6,6,23,0,12,0,6,35,7
6679,1,13,6,6,23,0,12,0,6,29,11
6681,1,13,6,6,23,0,12,0,12,29,13
6683,1,13,6,6,23,0,12,0,18,35,15
6684,1,13,6,6,23,0,12,0,18,35,16
6686,1,13,6,6,23,0,12,0,12,35,18
6688,1,13,6,6,23,0,12,0,6,35,20
6690,0,13,6,6,23,0,12,0,12,23,22
6691,1,13,6,6,23,0,12,0,18,35,23
6693,1,13,6,6,23,0,12,0,6,23,25
6694,1,13,6,6,23,0,12,0,6,29,26
6700,1,13,7,3,18,1,18,5,9,24,0
6702,0,13,7,3,18,1,18,5,3,18,2
6703,0,13,7,3,18,1,18,5,3,15,3
6705,0,13,7,3,18,1,18,5,3,21,5
6706,1,13,7,3,18,1,18,5,3,18,6
6708,1,13,7,3,18,1,18,5,6,21,8
6709,1,13,7,3,18,1,18,5,3,24,9
6710,1,13,7,3,18,1,18,5,6,24,10
6712,1,13,7,3,18,1,18,5,6,21,12
6714,0,13,7,3,18,1,18,5,6,18,14
6717,1,13,7,3,18,1,18,5,9,24,17
6730,1,13,7,3,18,1,18,5,3,21,20
6731,1,13,7,3,18,1,18,5,3,21,21
6733,1,13,7,3,18,1,18,5,9,24,23
6735,1,13,7,3,18,1,18,5,6,21,25
6736,1,13,7,3,18,1,18,5,6,21,26
6742,1,13,8,6,28,1,12,0,6,34,0
6743,1,13,8,6,28,1,12,0,6,40,1
6744,0,13,8,6,28,1,12,0,6,22,2
6745,0,13,8,6,28,1,12,0,12,28,3
6747,0,13,8,6,28,1,12,0,6,22,5
6748,1,13,8,6,28,1,12,0,6,28,6
6750,1,13,8,6,28,1,12,0,6,40,8
6751,1,13,8,6,28,1,12,0,12,40,9
6760,1,13,8,6,28,1,12,0,6,40,13
6762,0,13,8,6,28,1,12,0,6,28,15
6764,1,13,8,6,28,1,12,0,12,40,17
6765,0,13,8,6,28,1,12,0,12,28,18
6767,1,13,8,6,28,1,12,0,12,34,20
6770,1,13,8,6,28,1,12,0,6,34,23
6771,1,13,8,6,28,1,12,0,18,40,24
6772,1,13,8,6,28,1,12,0,18,40,25
6779,1,13,9,3,18,0,15,15,3,24,0
6780,0,13,9,3,18,0,15,15,9,15,1
6781,0,13,9,3,18,0,15,15,3,21,2
6782,0,13,9,3,18,0,15,15,6,18,3
6784,0,13,9,3,18,0,15,15,3,15,5
6785,0,13,9,3,18,0,15,15,3,18,6
6786,1,13,9,3,18,0,15,15,3,18,7
6788,1,13,9,3,18,0,15,15,3,24,9
6789,0,13,9,3,18,0,15,15,6,18,10
6791,0,13,9,3,18,0,15,15,3,21,12
6792,1,13,9,3,18,0,15,15,6,24,13
6821,1,13,9,3,18,0,15,15,6,24,17
6822,1,13,9,3,18,0,15,15,9,24,18
6824,0,13,9,3,18,0,15,15,3,21,20
6825,1,13,9,3,18,0,15,15,6,24,21
6826,1,13,9,3,18,0,15,15,9,24,22
6828,1,13,9,3,18,0,15,15,6,21,24
6830,1,13,9,3,18,0,15,15,9,24,26
6836,0,13,10,3,28,1,18,10,3,31,0
6837,0,13,10,3,28,1,18,10,9,25,1
6838,1,13,10,3,28,1,18,10,3,28,2
6839,0,13,10,3,28,1,18,10,3,25,3
6840,1,13,10,3,28,1,18,10,6,31,4
6842,0,13,10,3,28,1,18,10,6,25,6
6844,1,13,10,3,28,1,18,10,9,34,8
6846,1,13,10,3,28,1,18,10,3,28,10
6847,1,13,10,3,28,1,18,10,3,28,11
6849,1,13,10,3,28,1,18,10,3,31,13
6850,0,13,10,3,28,1,18,10,3,25,14
6851,1,13,10,3,28,1,18,10,6,34,15
6852,1,13,10,3,28,1,18,10,3,34,16
6876,1,13,10,3,28,1,18,10,9,34,20
6878,0,13,10,3,28,1,18,10,3,25,22
6879,0,13,10,3,28,1,18,10,3,25,23
6881,1,13,10,3,28,1,18,10,6,34,25
6882,1,13,10,3,28,1,18,10,3,34,26
6888,0,14,0,3,23,0,9,5,3,26,0
6889,0,14,0,3,23,0,9,5,6,20,1
6890,1,14,0,3,23,0,9,5,9,29,2
6891,0,14,0,3,23,0,9,5,3,23,3
6893,1,14,0,3,23,0,9,5,3,26,5
6894,0,14,0,3,23,0,9,5,6,23,6
6896,0,14,0,3,23,0,9,5,6,23,8
6908,1,14,0,3,23,0,9,5,6,26,10
6910,1,14,0,3,23,0,9,5,3,26,12
6911,1,14,0,3,23,0,9,5,6,26,13
6913,0,14,0,3,23,0,9,5,3,26,15
6915,0,14,0,3,23,0,9,5,6,20,17
6916,1,14,0,3,23,0,9,5,3,26,18
6917,1,14,0,3,23,0,9,5,3,29,19
6920,1,14,0,3,23,0,9,5,6,26,22
6922,1,14,0,3,23,0,9,5,6,29,24
6923,1,14,0,3,23,0,9,5,9,29,25
6930,1,14,1,6,18,1,15,0,18,30,0
6931,1,14,1,6,18,1,15,0,6,18,1
6932,1,14,1,6,18,1,15,0,6,24,2
6934,0,14,1,6,18,1,15,0,6,24,4
6936,0,14,1,6,18,1,15,0,6,12,6
6937,1,14,1,6,18,1,15,0,12,30,7
6939,1,14,1,6,18,1,15,0,6,30,9
6941,1,14,1,6,18,1,15,0,18,30,11
6942,1,14,1,6,18,1,15,0,12,24,12
6951,1,14,1,6,18,1,15,0,6,18,16
6954,1,14,1,6,18,1,15,0,6,30,19
6955,1,14,1,6,18,1,15,0,18,30,20
6957,1,14,1,6,18,1,15,0,12,30,22
6958,1,14,1,6,18,1,15,0,6,30,23
6959,1,14,1,6,18,1,15,0,12,30,24
6961,1,14,1,6,18,1,15,0,12,24,26
6967,0,14,2,3,28,0,18,15,3,28,0
6968,1,14,2,3,28,0,18,15,6,34,1
6969,0,14,2,3,28,0,18,15,3,25,2
6971,0,14,2,3,28,0,18,15,3,31,4
6972,0,14,2,3,28,0,18,15,3,25,5
6974,1,14,2,3,28,0,18,15,6,34,7
6975,0,14,2,3,28,0,18,15,3,25,8
6976,1,14,2,3,28,0,18,15,6,34,9
6978,1,14,2,3,28,0,18,15,3,28,11
6979,1,14,2,3,28,0,18,15,6,31,12
6980,0,14,2,3,28,0,18,15,3,25,13
6984,0,14,2,3,28,0,18,15,3,31,17
7006,0,14,2,3,28,0,18,15,3,31,19
7008,0,14,2,3,28,0,18,15,3,25,21
7009,0,14,2,3,28,0,18,15,3,31,22
7011,1,14,2,3,28,0,18,15,9,34,24
7013,1,14,2,3,28,0,18,15,6,34,26
7019,1,14,3,6,23,1,12,10,6,23,0
7020,0,14,3,6,23,1,12,10,18,17,1
7021,1,14,3,6,23,1,12,10,12,29,2
7023,1,14,3,6,23,1,12,10,6,23,4
7024,1,14,3,6,23,1,12,10,6,35,5
7026,1,14,3,6,23,1,12,10,6,23,7
7027,1,14,3,6,23,1,12,10,6,35,8
7028,1,14,3,6,23,1,12,10,18,35,9
7029,1,14,3,6,23,1,12,10,18,35,10
7047,1,14,3,6,23,1,12,10,12,29,13
7049,1,14,3,6,23,1,12,10,6,29,15
7052,1,14,3,6,23,1,12,10,6,23,18
7054,1,14,3,6,23,1,12,10,18,35,20
7055,1,14,3,6,23,1,12,10,12,35,21
7057,1,14,3,6,23,1,12,10,6,23,23
7058,1,14,3,6,23,1,12,10,6,29,24
7060,1,14,3,6,23,1,12,10,12,29,26
7066,1,14,4,3,28,0,18,10,6,31,0
7067,0,14,4,3,28,0,18,10,6,28,1
7068,0,14,4,3,28,0,18,10,3,25,2
7069,1,14,4,3,28,0,18,10,6,31,3
7071,1,14,4,3,28,0,18,10,9,34,5
7073,1,14,4,3,28,0,18,10,9,34,7
7074,1,14,4,3,28,0,18,10,3,28,8
7075,1,14,4,3,28,0,18,10,3,31,9
7077,1,14,4,3,28,0,18,10,3,28,11
7078,1,14,4,3,28,0,18,10,3,31,12
7080,1,14,4,3,28,0,18,10,6,34,14
7081,1,14,4,3,28,0,18,10,3,28,15
7082,1,14,4,3,28,0,18,10,9,34,16
7095,1,14,4,3,28,0,18,10,6,34,19
7097,1,14,4,3,28,0,18,10,3,34,21
7099,1,14,4,3,28,0,18,10,3,28,23
7100,1,14,4,3,28,0,18,10,6,31,24
7102,1,14,4,3,28,0,18,10,6,31,26
7108,0,14,5,6,18,1,15,5,18,12,0
7109,1,14,5,6,18,1,15,5,6,24,1
7111,1,14,5,6,18,1,15,5,6,18,3
7112,1,14,5,6,18,1,15,5,6,30,4
7114,0,14,5,6,18,1,15,5,12,18,6
7116,1,14,5,6,18,1,15,5,18,30,8
7117,1,14,5,6,18,1,15,5,6,30,9
7118,1,14,5,6,18,1,15,5,12,30,10
7120,1,14,5,6,18,1,15,5,6,30,12
7140,1,14,5,6,18,1,15,5,6,30,17
7142,1,14,5,6,18,1,15,5,6,18,19
7143,1,14,5,6,18,1,15,5,6,24,20
7144,1,14,5,6,18,1,15,5,6,30,21
7145,1,14,5,6,18,1,15,5,18,30,22
7147,0,14,5,6,18,1,15,5,6,24,24
7148,1,14,5,6,18,1,15,5,18,30,25
7155,1,14,6,6,18,1,15,0,12,30,0
7156,1,14,6,6,18,1,15,0,6,24,1
7157,1,14,6,6,18,1,15,0,6,30,2
7158,0,14,6,6,18,1,15,0,6,12,3
7159,1,14,6,6,18,1,15,0,6,18,4
7161,0,14,6,6,18,1,15,0,6,12,6
7162,1,14,6,6,18,1,15,0,6,24,7
7164,1,14,6,6,18,1,15,0,6,30,9
7166,1,14,6,6,18,1,15,0,6,18,11
7167,1,14,6,6,18,1,15,0,12,24,12
7168,1,14,6,6,18,1,15,0,18,30,13
7172,1,14,6,6,18,1,15,0,6,24,17
7174,1,14,6,6,18,1,15,0,12,30,19
7175,0,14,6,6,18,1,15,0,6,12,20
7176,1,14,6,6,18,1,15,0,6,18,21
7177,1,14,6,6,18,1,15,0,6,24,22
7179,1,14,6,6,18,1,15,0,12,30,24
7187,0,14,7,3,23,0,9,5,6,20,0
7188,1,14,7,3,23,0,9,5,6,29,1
7189,1,14,7,3,23,0,9,5,6,26,2
7190,0,14,7,3,23,0,9,5,3,23,3
7191,0,14,7,3,23,0,9,5,3,26,4
7193,0,14,7,3,23,0,9,5,3,23,6
7202,0,14,7,3,23,0,9,5,3,23,10
7204,1,14,7,3,23,0,9,5,3,23,12
7206,1,14,7,3,23,0,9,5,3,26,14
7207,1,14,7,3,23,0,9,5,9,29,15
7209,1,14,7,3,23,0,9,5,3,29,17
7211,1,14,7,3,23,0,9,5,6,29,19
7212,1,14,7,3,23,0,9,5,9,29,20
7214,1,14,7,3,23,0,9,5,6,26,22
7215,1,14,7,3,23,0,9,5,3,29,23
7216,1,14,7,3,23,0,9,5,3,29,24
7218,1,14,7,3,23,0,9,5,3,29,26
7224,1,14,8,6,28,1,9,15,12,34,0
7225,1,14,8,6,28,1,9,15,18,40,1
7226,0,14,8,6,28,1,9,15,6,34,2
7227,0,14,8,6,28,1,9,15,6,28,3
7228,1,14,8,6,28,1,9,15,6,34,4
7230,1,14,8,6,28,1,9,15,18,40,6
7231,1,14,8,6,28,1,9,15,12,34,7
7260,1,14,8,6,28,1,9,15,12,34,11
7262,1,14,8,6,28,1,9,15,18,40,13
7263,1,14,8,6,28,1,9,15,6,34,14
7264,1,14,8,6,28,1,9,15,12,34,15
7266,1,14,8,6,28,1,9,15,6,34,17
7267,1,14,8,6,28,1,9,15,6,34,18
7268,1,14,8,6,28,1,9,15,6,40,19
7271,1,14,8,6,28,1,9,15,18,40,22
7272,1,14,8,6,28,1,9,15,6,28,23
7274,1,14,8,6,28,1,9,15,6,34,25
7275,1,14,8,6,28,1,9,15,6,28,26
7281,1,14,9,3,28,0,12,15,9,34,0
7282,0,14,9,3,28,0,12,15,3,31,1
7283,0,14,9,3,28,0,12,15,6,28,2
7284,1,14,9,3,28,0,12,15,6,34,3
7286,1,14,9,3,28,0,12,15,6,31,5
7288,0,14,9,3,28,0,12,15,6,28,7
7289,0,14,9,3,28,0,12,15,3,25,8
7290,1,14,9,3,28,0,12,15,3,34,9
7310,1,14,9,3,28,0,12,15,6,31,14
7311,0,14,9,3,28,0,12,15,9,25,15
7312,1,14,9,3,28,0,12,15,9,34,16
